month;product_id;market_id;category;brand;lifecycle_stage;region;lead_time_months;strategic_priority;actual_demand_units;promo_flag;campaign_intensity;demand_signal_quality;available_supply_units;production_capacity_units;supply_constraint_flag;actual_shipped_units;unfulfilled_demand_units;service_level_pct;ending_inventory_units;inventory_risk_status
1/12/2021;PRD001;MKT011;Fragrance;Aurelian;Core;MEA;3;1;4085;0;1,45;Medium;29520;40581;1;2519;1566;0,62;2106;Normal
1/12/2021;PRD001;MKT012;Fragrance;Aurelian;Core;MEA;4;5;4033;0;1,45;Medium;29520;40581;1;3177;856;0,79;2691;Normal
1/12/2021;PRD002;MKT001;Skincare;Aurelian;Core;WE;1;3;1637;0;1,45;High;21444;26238;1;1383;254;0,84;941;Normal
1/12/2021;PRD002;MKT002;Skincare;Aurelian;Core;WE;1;5;2864;0;1,45;Medium;21444;26238;1;2181;683;0,76;465;Stockout Risk
1/12/2021;PRD002;MKT003;Skincare;Aurelian;Core;WE;2;4;2051;0;1,45;High;21444;26238;1;1761;290;0,86;920;Normal
1/12/2021;PRD002;MKT004;Skincare;Aurelian;Core;NA;2;4;2305;0;1,45;Medium;21444;26238;1;1882;423;0,82;346;Stockout Risk
1/12/2021;PRD002;MKT005;Skincare;Aurelian;Core;NA;3;2;3125;0;1,45;High;21444;26238;1;2140;985;0,68;1593;Normal
1/12/2021;PRD002;MKT006;Skincare;Aurelian;Core;LATAM;2;2;1258;1;1,45;High;21444;26238;1;1171;87;0,93;696;Normal
1/12/2021;PRD002;MKT007;Skincare;Aurelian;Core;LATAM;3;1;2309;1;1,45;High;21444;26238;1;1645;664;0,71;748;Normal
1/12/2021;PRD002;MKT008;Skincare;Aurelian;Core;LATAM;4;5;1350;0;1,45;Medium;21444;26238;1;1350;0;1;1423;Normal
1/12/2021;PRD002;MKT009;Skincare;Aurelian;Core;APAC;4;4;944;0;1,45;High;21444;26238;1;944;0;1;698;Normal
1/12/2021;PRD002;MKT010;Skincare;Aurelian;Core;APAC;3;4;2183;0;1,45;Medium;21444;26238;1;1900;283;0,87;927;Normal
1/12/2021;PRD002;MKT011;Skincare;Aurelian;Core;MEA;3;1;3633;0;1,45;High;21444;26238;1;2279;1354;0,63;2424;Normal
1/12/2021;PRD002;MKT012;Skincare;Aurelian;Core;MEA;4;5;2098;0;1,45;High;21444;26238;1;2039;59;0,97;2703;Normal
1/12/2021;PRD003;MKT001;Makeup;Aurelian;Seasonal;WE;1;3;1449;0;1,45;High;18343;21928;1;1265;184;0,87;1879;Normal
1/12/2021;PRD003;MKT002;Makeup;Aurelian;Seasonal;WE;1;5;1988;0;1,45;Medium;18343;21928;1;1736;252;0,87;2667;Normal
1/12/2021;PRD003;MKT003;Makeup;Aurelian;Seasonal;WE;2;4;1274;0;1,45;High;18343;21928;1;1274;0;1;893;Normal
1/12/2021;PRD003;MKT004;Makeup;Aurelian;Seasonal;NA;2;4;1875;0;1,45;Medium;18343;21928;1;1649;226;0,88;2572;Normal
1/12/2021;PRD003;MKT005;Makeup;Aurelian;Seasonal;NA;3;2;1516;0;1,45;High;18343;21928;1;1341;175;0,88;1846;Normal
1/12/2021;PRD003;MKT006;Makeup;Aurelian;Seasonal;LATAM;2;2;1219;0;1,45;High;18343;21928;1;1118;101;0,92;1489;Normal
1/12/2021;PRD003;MKT007;Makeup;Aurelian;Seasonal;LATAM;3;1;2114;0;1,45;High;18343;21928;1;1561;553;0,74;3052;Normal
1/12/2021;PRD003;MKT008;Makeup;Aurelian;Seasonal;LATAM;4;5;1327;1;1,45;High;18343;21928;1;1327;0;1;670;Normal
1/12/2021;PRD003;MKT009;Makeup;Aurelian;Seasonal;APAC;4;4;936;0;1,45;High;18343;21928;1;936;0;1;863;Normal
1/12/2021;PRD003;MKT010;Makeup;Aurelian;Seasonal;APAC;3;4;2519;0;1,45;High;18343;21928;1;2055;464;0,82;886;Normal
1/12/2021;PRD003;MKT011;Makeup;Aurelian;Seasonal;MEA;3;1;2524;0;1,45;High;18343;21928;1;1776;748;0,7;1299;Normal
1/12/2021;PRD003;MKT012;Makeup;Aurelian;Seasonal;MEA;4;5;1398;0;1,45;Medium;18343;21928;1;1398;0;1;1524;Normal
1/12/2021;PRD004;MKT001;Bodycare;Aurelian;Seasonal;WE;1;3;1429;1;1,45;High;12527;15823;1;1025;404;0,72;1359;Normal
1/12/2021;PRD004;MKT002;Bodycare;Aurelian;Seasonal;WE;1;5;1501;0;1,45;High;12527;15823;1;1180;321;0,79;1237;Normal
1/12/2021;PRD004;MKT003;Bodycare;Aurelian;Seasonal;WE;2;4;1254;0;1,45;High;12527;15823;1;1046;208;0,83;695;Normal
1/12/2021;PRD004;MKT004;Bodycare;Aurelian;Seasonal;NA;2;4;1463;0;1,45;Medium;12527;15823;1;1144;319;0,78;931;Normal
1/12/2021;PRD004;MKT005;Bodycare;Aurelian;Seasonal;NA;3;2;969;0;1,45;Medium;12527;15823;1;834;135;0,86;1132;Normal
1/12/2021;PRD004;MKT006;Bodycare;Aurelian;Seasonal;LATAM;2;2;607;0;1,45;Medium;12527;15823;1;607;0;1;368;Normal
1/12/2021;PRD004;MKT007;Bodycare;Aurelian;Seasonal;LATAM;3;1;1448;0;1,45;High;12527;15823;1;1000;448;0,69;2946;High Overstock Risk
1/12/2021;PRD004;MKT008;Bodycare;Aurelian;Seasonal;LATAM;4;5;1157;1;1,45;Medium;12527;15823;1;1147;10;0,99;990;Normal
1/12/2021;PRD004;MKT009;Bodycare;Aurelian;Seasonal;APAC;4;4;1227;1;1,45;High;12527;15823;1;1120;107;0,91;685;Normal
1/12/2021;PRD004;MKT010;Bodycare;Aurelian;Seasonal;APAC;3;4;1242;0;1,45;Medium;12527;15823;1;1084;158;0,87;1271;Normal
1/12/2021;PRD004;MKT011;Bodycare;Aurelian;Seasonal;MEA;3;1;1407;0;1,45;Medium;12527;15823;1;980;427;0,7;772;Normal
1/12/2021;PRD004;MKT012;Bodycare;Aurelian;Seasonal;MEA;4;5;1580;1;1,45;Low;12527;15823;1;1346;234;0,85;1334;Normal
1/12/2021;PRD005;MKT001;Fragrance;Bellora;Core;WE;1;3;2818;1;1,45;High;23639;32675;1;1982;836;0,7;2315;Normal
1/12/2021;PRD005;MKT002;Fragrance;Bellora;Core;WE;1;5;4382;1;1,45;Medium;23639;32675;1;2949;1433;0,67;1450;Normal
1/12/2021;PRD005;MKT003;Fragrance;Bellora;Core;WE;2;4;1597;0;1,45;Medium;23639;32675;1;1597;0;1;1165;Normal
1/12/2021;PRD005;MKT004;Fragrance;Bellora;Core;NA;2;4;3149;0;1,45;High;23639;32675;1;2337;812;0,74;0;Stockout Risk
1/12/2021;PRD005;MKT005;Fragrance;Bellora;Core;NA;3;2;1633;0;1,45;Low;23639;32675;1;1476;157;0,9;1086;Normal
1/12/2021;PRD005;MKT006;Fragrance;Bellora;Core;LATAM;2;2;2405;1;1,45;High;23639;32675;1;1755;650;0,73;2217;Normal
1/12/2021;PRD005;MKT007;Fragrance;Bellora;Core;LATAM;3;1;2517;0;1,45;High;23639;32675;1;1775;742;0,71;1913;Normal
1/12/2021;PRD005;MKT008;Fragrance;Bellora;Core;LATAM;4;5;1306;0;1,45;High;23639;32675;1;1306;0;1;1673;Normal
1/12/2021;PRD005;MKT009;Fragrance;Bellora;Core;APAC;4;4;1235;0;1,45;Medium;23639;32675;1;1235;0;1;1904;Normal
1/12/2021;PRD005;MKT010;Fragrance;Bellora;Core;APAC;3;4;2951;0;1,45;High;23639;32675;1;2327;624;0,79;2707;Normal
1/12/2021;PRD005;MKT011;Fragrance;Bellora;Core;MEA;3;1;3195;0;1,45;High;23639;32675;1;2093;1102;0,66;1370;Normal
1/12/2021;PRD005;MKT012;Fragrance;Bellora;Core;MEA;4;5;1781;0;1,45;Medium;23639;32675;1;1781;0;1;1835;Normal
1/12/2021;PRD006;MKT001;Skincare;Bellora;Core;WE;1;3;2674;0;1,45;Low;18409;29178;1;1694;980;0,63;3557;Normal
1/12/2021;PRD006;MKT002;Skincare;Bellora;Core;WE;1;5;3330;1;1,45;Medium;18409;29178;1;2157;1173;0,65;1836;Normal
1/12/2021;PRD006;MKT003;Skincare;Bellora;Core;WE;2;4;1903;0;1,45;Medium;18409;29178;1;1504;399;0,79;773;Normal
1/12/2021;PRD006;MKT004;Skincare;Bellora;Core;NA;2;4;2401;1;1,45;High;18409;29178;1;1724;677;0,72;1899;Normal
1/12/2021;PRD006;MKT005;Skincare;Bellora;Core;NA;3;2;1121;0;1,45;Medium;18409;29178;1;1049;72;0,94;1187;Normal
1/12/2021;PRD006;MKT006;Skincare;Bellora;Core;LATAM;2;2;869;0;1,45;High;18409;29178;1;869;0;1;1266;Normal
1/12/2021;PRD006;MKT007;Skincare;Bellora;Core;LATAM;3;1;1235;0;1,45;Low;18409;29178;1;1012;223;0,82;1413;Normal
1/12/2021;PRD006;MKT008;Skincare;Bellora;Core;LATAM;4;5;2151;0;1,45;Low;18409;29178;1;1826;325;0,85;2083;Normal
1/12/2021;PRD006;MKT009;Skincare;Bellora;Core;APAC;4;4;1161;0;1,45;High;18409;29178;1;1161;0;1;676;Normal
1/12/2021;PRD006;MKT010;Skincare;Bellora;Core;APAC;3;4;2154;0;1,45;High;18409;29178;1;1678;476;0,78;0;Stockout Risk
1/12/2021;PRD006;MKT011;Skincare;Bellora;Core;MEA;3;1;3139;0;1,45;Medium;18409;29178;1;1848;1291;0,59;1578;Normal
1/12/2021;PRD006;MKT012;Skincare;Bellora;Core;MEA;4;5;1948;0;1,45;Medium;18409;29178;1;1737;211;0,89;2397;Normal
1/12/2021;PRD007;MKT001;Makeup;Bellora;Core;WE;1;3;1085;1;1,45;Medium;10681;20066;1;706;379;0,65;1776;High Overstock Risk
1/12/2021;PRD007;MKT002;Makeup;Bellora;Core;WE;1;5;1243;0;1,45;High;10681;20066;1;866;377;0,7;996;Normal
1/12/2021;PRD007;MKT003;Makeup;Bellora;Core;WE;2;4;1440;1;1,45;Low;10681;20066;1;924;516;0,64;345;Normal
1/12/2021;PRD007;MKT004;Makeup;Bellora;Core;NA;2;4;1006;0;1,45;Medium;10681;20066;1;762;244;0,76;236;Normal
1/12/2021;PRD007;MKT005;Makeup;Bellora;Core;NA;3;2;1950;0;1,45;High;10681;20066;1;1049;901;0,54;0;Stockout Risk
1/12/2021;PRD007;MKT006;Makeup;Bellora;Core;LATAM;2;2;930;0;1,45;High;10681;20066;1;634;296;0,68;1827;High Overstock Risk
1/12/2021;PRD007;MKT007;Makeup;Bellora;Core;LATAM;3;1;1697;0;1,45;Low;10681;20066;1;905;792;0,53;2237;Normal
1/12/2021;PRD007;MKT008;Makeup;Bellora;Core;LATAM;4;5;1096;0;1,45;High;10681;20066;1;918;178;0,84;2148;Normal
1/12/2021;PRD007;MKT009;Makeup;Bellora;Core;APAC;4;4;1348;0;1,45;Low;10681;20066;1;962;386;0,71;773;Normal
1/12/2021;PRD007;MKT010;Makeup;Bellora;Core;APAC;3;4;1348;0;1,45;Medium;10681;20066;1;926;422;0,69;2832;High Overstock Risk
1/12/2021;PRD007;MKT011;Makeup;Bellora;Core;MEA;3;1;2360;0;1,45;High;10681;20066;1;1152;1208;0,49;3257;High Overstock Risk
1/12/2021;PRD007;MKT012;Makeup;Bellora;Core;MEA;4;5;986;0;1,45;Medium;10681;20066;1;877;109;0,89;396;Normal
1/12/2021;PRD008;MKT001;Bodycare;Bellora;Core;WE;1;3;1617;0;1,45;High;13756;18698;1;1219;398;0,75;2437;Normal
1/12/2021;PRD008;MKT002;Bodycare;Bellora;Core;WE;1;5;1301;0;1,45;High;13756;18698;1;1186;115;0,91;1711;Normal
1/12/2021;PRD008;MKT003;Bodycare;Bellora;Core;WE;2;4;1231;0;1,45;Medium;13756;18698;1;1131;100;0,92;64;Stockout Risk
1/12/2021;PRD008;MKT004;Bodycare;Bellora;Core;NA;2;4;1101;0;1,45;Medium;13756;18698;1;1064;37;0,97;1322;Normal
1/12/2021;PRD008;MKT005;Bodycare;Bellora;Core;NA;3;2;861;0;1,45;High;13756;18698;1;859;2;1;2117;Normal
1/12/2021;PRD008;MKT006;Bodycare;Bellora;Core;LATAM;2;2;1187;1;1,45;Medium;13756;18698;1;980;207;0,83;2709;High Overstock Risk
1/12/2021;PRD008;MKT007;Bodycare;Bellora;Core;LATAM;3;1;1548;0;1,45;High;13756;18698;1;1147;401;0,74;657;Normal
1/12/2021;PRD008;MKT008;Bodycare;Bellora;Core;LATAM;4;5;977;0;1,45;High;13756;18698;1;977;0;1;625;Normal
1/12/2021;PRD008;MKT009;Bodycare;Bellora;Core;APAC;4;4;722;0;1,45;Medium;13756;18698;1;722;0;1;586;Normal
1/12/2021;PRD008;MKT010;Bodycare;Bellora;Core;APAC;3;4;1379;0;1,45;Medium;13756;18698;1;1254;125;0,91;2756;Normal
1/12/2021;PRD008;MKT011;Bodycare;Bellora;Core;MEA;3;1;1639;0;1,45;High;13756;18698;1;1194;445;0,73;2196;Normal
1/12/2021;PRD008;MKT012;Bodycare;Bellora;Core;MEA;4;5;1841;1;1,45;High;13756;18698;1;1601;240;0,87;947;Normal
1/12/2021;PRD009;MKT001;Fragrance;Caspia;Core;WE;1;3;3103;0;1,45;High;33284;45116;1;2220;883;0,72;3143;Normal
1/12/2021;PRD009;MKT002;Fragrance;Caspia;Core;WE;1;5;4651;0;1,45;Medium;33284;45116;1;3187;1464;0,69;3071;Normal
1/12/2021;PRD009;MKT003;Fragrance;Caspia;Core;WE;2;4;2335;0;1,45;Medium;33284;45116;1;2178;157;0,93;1753;Normal
1/12/2021;PRD009;MKT004;Fragrance;Caspia;Core;NA;2;4;4608;0;1,45;Medium;33284;45116;1;3123;1485;0,68;2173;Normal
1/12/2021;PRD009;MKT005;Fragrance;Caspia;Core;NA;3;2;4039;0;1,45;Medium;33284;45116;1;2678;1361;0,66;3120;Normal
1/12/2021;PRD009;MKT006;Fragrance;Caspia;Core;LATAM;2;2;2496;0;1,45;Medium;33284;45116;1;1921;575;0,77;0;Stockout Risk
1/12/2021;PRD009;MKT007;Fragrance;Caspia;Core;LATAM;3;1;5328;0;1,45;High;33284;45116;1;3051;2277;0,57;214;Stockout Risk
1/12/2021;PRD009;MKT008;Fragrance;Caspia;Core;LATAM;4;5;2025;0;1,45;High;33284;45116;1;2025;0;1;46;Stockout Risk
1/12/2021;PRD009;MKT009;Fragrance;Caspia;Core;APAC;4;4;2287;0;1,45;High;33284;45116;1;2287;0;1;1359;Normal
1/12/2021;PRD009;MKT010;Fragrance;Caspia;Core;APAC;3;4;4651;0;1,45;Medium;33284;45116;1;3257;1394;0,7;2037;Normal
1/12/2021;PRD009;MKT011;Fragrance;Caspia;Core;MEA;3;1;5008;1;1,45;High;33284;45116;1;2918;2090;0,58;2315;Normal
1/12/2021;PRD009;MKT012;Fragrance;Caspia;Core;MEA;4;5;5570;1;1,45;Medium;33284;45116;1;3916;1654;0,7;1289;Normal
1/12/2021;PRD010;MKT001;Skincare;Caspia;Core;WE;1;3;2087;0;1,45;Medium;22951;29246;1;1744;343;0,84;2413;Normal
1/12/2021;PRD010;MKT002;Skincare;Caspia;Core;WE;1;5;3758;1;1,45;High;22951;29246;1;2850;908;0,76;2279;Normal
1/12/2021;PRD010;MKT003;Skincare;Caspia;Core;WE;2;4;1656;0;1,45;Medium;22951;29246;1;1656;0;1;3601;Normal
1/12/2021;PRD010;MKT004;Skincare;Caspia;Core;NA;2;4;1801;0;1,45;High;22951;29246;1;1785;16;0,99;1252;Normal
1/12/2021;PRD010;MKT005;Skincare;Caspia;Core;NA;3;2;2502;1;1,45;Medium;22951;29246;1;2011;491;0,8;2025;Normal
1/12/2021;PRD010;MKT006;Skincare;Caspia;Core;LATAM;2;2;1400;0;1,45;Medium;22951;29246;1;1349;51;0,96;598;Normal
1/12/2021;PRD010;MKT007;Skincare;Caspia;Core;LATAM;3;1;2315;1;1,45;Medium;22951;29246;1;1800;515;0,78;672;Normal
1/12/2021;PRD010;MKT008;Skincare;Caspia;Core;LATAM;4;5;1884;1;1,45;High;22951;29246;1;1884;0;1;556;Normal
1/12/2021;PRD010;MKT009;Skincare;Caspia;Core;APAC;4;4;1080;0;1,45;High;22951;29246;1;1080;0;1;893;Normal
1/12/2021;PRD010;MKT010;Skincare;Caspia;Core;APAC;3;4;2521;0;1,45;High;22951;29246;1;2246;275;0,89;2440;Normal
1/12/2021;PRD010;MKT011;Skincare;Caspia;Core;MEA;3;1;2068;0;1,45;High;22951;29246;1;1670;398;0,81;2231;Normal
1/12/2021;PRD010;MKT012;Skincare;Caspia;Core;MEA;4;5;1923;0;1,45;High;22951;29246;1;1923;0;1;1956;Normal
1/12/2021;PRD011;MKT001;Makeup;Caspia;Seasonal;WE;1;3;2155;0;1,45;High;17065;26821;1;1398;757;0,65;944;Normal
1/12/2021;PRD011;MKT002;Makeup;Caspia;Seasonal;WE;1;5;2993;1;1,45;High;17065;26821;1;1927;1066;0,64;0;Stockout Risk
1/12/2021;PRD011;MKT003;Makeup;Caspia;Seasonal;WE;2;4;1143;0;1,45;Low;17065;26821;1;1109;34;0,97;330;Normal
1/12/2021;PRD011;MKT004;Makeup;Caspia;Seasonal;NA;2;4;2701;0;1,45;High;17065;26821;1;1778;923;0,66;1461;Normal
1/12/2021;PRD011;MKT005;Makeup;Caspia;Seasonal;NA;3;2;1593;0;1,45;High;17065;26821;1;1193;400;0,75;1860;Normal
1/12/2021;PRD011;MKT006;Makeup;Caspia;Seasonal;LATAM;2;2;1112;1;1,45;High;17065;26821;1;927;185;0,83;559;Normal
1/12/2021;PRD011;MKT007;Makeup;Caspia;Seasonal;LATAM;3;1;2223;0;1,45;High;17065;26821;1;1379;844;0,62;2176;Normal
1/12/2021;PRD011;MKT008;Makeup;Caspia;Seasonal;LATAM;4;5;943;0;1,45;Medium;17065;26821;1;943;0;1;837;Normal
1/12/2021;PRD011;MKT009;Makeup;Caspia;Seasonal;APAC;4;4;916;0;1,45;Medium;17065;26821;1;916;0;1;1685;Normal
1/12/2021;PRD011;MKT010;Makeup;Caspia;Seasonal;APAC;3;4;2301;0;1,45;Medium;17065;26821;1;1667;634;0,72;171;Stockout Risk
1/12/2021;PRD011;MKT011;Makeup;Caspia;Seasonal;MEA;3;1;1536;0;1,45;Medium;17065;26821;1;1084;452;0,71;415;Normal
1/12/2021;PRD011;MKT012;Makeup;Caspia;Seasonal;MEA;4;5;3299;1;1,45;Medium;17065;26821;1;2239;1060;0,68;2435;Normal
1/12/2021;PRD012;MKT001;Bodycare;Caspia;Core;WE;1;3;906;0;1,45;High;6800;10427;1;592;314;0,65;1165;Normal
1/12/2021;PRD012;MKT002;Bodycare;Caspia;Core;WE;1;5;605;0;1,45;High;6800;10427;1;527;78;0,87;921;Normal
1/12/2021;PRD012;MKT003;Bodycare;Caspia;Core;WE;2;4;555;0;1,45;High;6800;10427;1;494;61;0,89;1601;High Overstock Risk
1/12/2021;PRD012;MKT004;Bodycare;Caspia;Core;NA;2;4;864;1;1,45;High;6800;10427;1;632;232;0,73;1679;High Overstock Risk
1/12/2021;PRD012;MKT005;Bodycare;Caspia;Core;NA;3;2;646;0;1,45;Low;6800;10427;1;490;156;0,76;1782;High Overstock Risk
1/12/2021;PRD012;MKT006;Bodycare;Caspia;Core;LATAM;2;2;359;1;1,45;High;6800;10427;1;338;21;0,94;1514;High Overstock Risk
1/12/2021;PRD012;MKT007;Bodycare;Caspia;Core;LATAM;3;1;661;0;1,45;Low;6800;10427;1;463;198;0,7;1351;High Overstock Risk
1/12/2021;PRD012;MKT008;Bodycare;Caspia;Core;LATAM;4;5;424;0;1,45;High;6800;10427;1;424;0;1;816;Normal
1/12/2021;PRD012;MKT009;Bodycare;Caspia;Core;APAC;4;4;342;0;1,45;Medium;6800;10427;1;342;0;1;66;Stockout Risk
1/12/2021;PRD012;MKT010;Bodycare;Caspia;Core;APAC;3;4;1021;1;1,45;High;6800;10427;1;727;294;0,71;1603;Normal
1/12/2021;PRD012;MKT011;Bodycare;Caspia;Core;MEA;3;1;1451;0;1,45;Medium;6800;10427;1;815;636;0,56;444;Normal
1/12/2021;PRD012;MKT012;Bodycare;Caspia;Core;MEA;4;5;952;0;1,45;High;6800;10427;1;754;198;0,79;1056;Normal
1/12/2021;PRD013;MKT001;Fragrance;Domaine;Core;WE;1;3;2148;0;1,45;High;28499;44891;1;1701;447;0,79;996;Normal
1/12/2021;PRD013;MKT002;Fragrance;Domaine;Core;WE;1;5;3451;0;1,45;High;28499;44891;1;2544;907;0,74;1574;Normal
1/12/2021;PRD013;MKT003;Fragrance;Domaine;Core;WE;2;4;2458;0;1,45;Medium;28499;44891;1;2080;378;0,85;1442;Normal
1/12/2021;PRD013;MKT004;Fragrance;Domaine;Core;NA;2;4;3749;1;1,45;High;28499;44891;1;2629;1120;0,7;3101;Normal
1/12/2021;PRD013;MKT005;Fragrance;Domaine;Core;NA;3;2;3566;0;1,45;Medium;28499;44891;1;2365;1201;0,66;2606;Normal
1/12/2021;PRD013;MKT006;Fragrance;Domaine;Core;LATAM;2;2;2552;0;1,45;High;28499;44891;1;1832;720;0,72;1139;Normal
1/12/2021;PRD013;MKT007;Fragrance;Domaine;Core;LATAM;3;1;4418;1;1,45;Medium;28499;44891;1;2584;1834;0,58;1010;Normal
1/12/2021;PRD013;MKT008;Fragrance;Domaine;Core;LATAM;4;5;1670;0;1,45;High;28499;44891;1;1670;0;1;1355;Normal
1/12/2021;PRD013;MKT009;Fragrance;Domaine;Core;APAC;4;4;2463;0;1,45;Medium;28499;44891;1;2288;175;0,93;213;Stockout Risk
1/12/2021;PRD013;MKT010;Fragrance;Domaine;Core;APAC;3;4;3359;0;1,45;High;28499;44891;1;2566;793;0,76;2777;Normal
1/12/2021;PRD013;MKT011;Fragrance;Domaine;Core;MEA;3;1;3276;0;1,45;Medium;28499;44891;1;2098;1178;0,64;1016;Normal
1/12/2021;PRD013;MKT012;Fragrance;Domaine;Core;MEA;4;5;5489;1;1,45;High;28499;44891;1;3718;1771;0,68;3087;Normal
1/12/2021;PRD014;MKT001;Skincare;Domaine;Seasonal;WE;1;3;1645;0;1,45;Low;20608;31529;1;1305;340;0,79;2604;Normal
1/12/2021;PRD014;MKT002;Skincare;Domaine;Seasonal;WE;1;5;3549;0;1,45;High;20608;31529;1;2352;1197;0,66;1500;Normal
1/12/2021;PRD014;MKT003;Skincare;Domaine;Seasonal;WE;2;4;1049;0;1,45;High;20608;31529;1;1049;0;1;3011;High Overstock Risk
1/12/2021;PRD014;MKT004;Skincare;Domaine;Seasonal;NA;2;4;2273;0;1,45;High;20608;31529;1;1757;516;0,77;201;Stockout Risk
1/12/2021;PRD014;MKT005;Skincare;Domaine;Seasonal;NA;3;2;2839;0;1,45;High;20608;31529;1;1878;961;0,66;2004;Normal
1/12/2021;PRD014;MKT006;Skincare;Domaine;Seasonal;LATAM;2;2;1513;0;1,45;High;20608;31529;1;1217;296;0,8;1167;Normal
1/12/2021;PRD014;MKT007;Skincare;Domaine;Seasonal;LATAM;3;1;1707;0;1,45;High;20608;31529;1;1275;432;0,75;258;Stockout Risk
1/12/2021;PRD014;MKT008;Skincare;Domaine;Seasonal;LATAM;4;5;1457;0;1,45;High;20608;31529;1;1457;0;1;1192;Normal
1/12/2021;PRD014;MKT009;Skincare;Domaine;Seasonal;APAC;4;4;1052;0;1,45;High;20608;31529;1;1052;0;1;0;Stockout Risk
1/12/2021;PRD014;MKT010;Skincare;Domaine;Seasonal;APAC;3;4;3415;0;1,45;Medium;20608;31529;1;2336;1079;0,68;6418;High Overstock Risk
1/12/2021;PRD014;MKT011;Skincare;Domaine;Seasonal;MEA;3;1;4137;1;1,45;High;20608;31529;1;2352;1785;0,57;1001;Normal
1/12/2021;PRD014;MKT012;Skincare;Domaine;Seasonal;MEA;4;5;2090;0;1,45;Low;20608;31529;1;1921;169;0,92;1071;Normal
1/12/2021;PRD015;MKT001;Makeup;Domaine;New Launch;WE;1;3;0;0;1,45;High;0;0;0;0;0;1;1440;Normal
1/12/2021;PRD015;MKT002;Makeup;Domaine;New Launch;WE;1;5;0;0;1,45;High;0;0;0;0;0;1;648;Normal
1/12/2021;PRD015;MKT003;Makeup;Domaine;New Launch;WE;2;4;0;0;1,45;High;0;0;0;0;0;1;784;Normal
1/12/2021;PRD015;MKT004;Makeup;Domaine;New Launch;NA;2;4;0;0;1,45;High;0;0;0;0;0;1;1311;Normal
1/12/2021;PRD015;MKT005;Makeup;Domaine;New Launch;NA;3;2;0;0;1,45;High;0;0;0;0;0;1;1676;Normal
1/12/2021;PRD015;MKT006;Makeup;Domaine;New Launch;LATAM;2;2;0;1;1,45;High;0;0;0;0;0;1;1638;Normal
1/12/2021;PRD015;MKT007;Makeup;Domaine;New Launch;LATAM;3;1;0;0;1,45;High;0;0;0;0;0;1;1218;Normal
1/12/2021;PRD015;MKT008;Makeup;Domaine;New Launch;LATAM;4;5;0;0;1,45;Medium;0;0;0;0;0;1;564;Normal
1/12/2021;PRD015;MKT009;Makeup;Domaine;New Launch;APAC;4;4;0;0;1,45;High;0;0;0;0;0;1;1301;Normal
1/12/2021;PRD015;MKT010;Makeup;Domaine;New Launch;APAC;3;4;0;0;1,45;High;0;0;0;0;0;1;1362;Normal
1/12/2021;PRD015;MKT011;Makeup;Domaine;New Launch;MEA;3;1;0;0;1,45;Medium;0;0;0;0;0;1;507;Normal
1/12/2021;PRD015;MKT012;Makeup;Domaine;New Launch;MEA;4;5;0;1;1,45;Medium;0;0;0;0;0;1;673;Normal
1/12/2021;PRD016;MKT001;Bodycare;Domaine;New Launch;WE;1;3;0;0;1,45;Low;0;0;0;0;0;1;1599;Normal
1/12/2021;PRD016;MKT002;Bodycare;Domaine;New Launch;WE;1;5;0;1;1,45;Medium;0;0;0;0;0;1;771;Normal
1/12/2021;PRD016;MKT003;Bodycare;Domaine;New Launch;WE;2;4;0;0;1,45;Medium;0;0;0;0;0;1;973;Normal
1/12/2021;PRD016;MKT004;Bodycare;Domaine;New Launch;NA;2;4;0;0;1,45;Low;0;0;0;0;0;1;751;Normal
1/12/2021;PRD016;MKT005;Bodycare;Domaine;New Launch;NA;3;2;0;0;1,45;High;0;0;0;0;0;1;1406;Normal
1/12/2021;PRD016;MKT006;Bodycare;Domaine;New Launch;LATAM;2;2;0;0;1,45;High;0;0;0;0;0;1;720;Normal
1/12/2021;PRD016;MKT007;Bodycare;Domaine;New Launch;LATAM;3;1;0;0;1,45;High;0;0;0;0;0;1;1416;Normal
1/12/2021;PRD016;MKT008;Bodycare;Domaine;New Launch;LATAM;4;5;0;0;1,45;High;0;0;0;0;0;1;1189;Normal
1/12/2021;PRD016;MKT009;Bodycare;Domaine;New Launch;APAC;4;4;0;0;1,45;High;0;0;0;0;0;1;1378;Normal
1/12/2021;PRD016;MKT010;Bodycare;Domaine;New Launch;APAC;3;4;0;1;1,45;Low;0;0;0;0;0;1;1515;Normal
1/12/2021;PRD016;MKT011;Bodycare;Domaine;New Launch;MEA;3;1;0;0;1,45;High;0;0;0;0;0;1;1630;Normal
1/12/2021;PRD016;MKT012;Bodycare;Domaine;New Launch;MEA;4;5;0;1;1,45;High;0;0;0;0;0;1;1486;Normal
1/12/2021;PRD017;MKT001;Fragrance;Elyra;New Launch;WE;1;3;894;1;1,45;Medium;9861;11041;1;714;180;0,8;991;Normal
1/12/2021;PRD017;MKT002;Fragrance;Elyra;New Launch;WE;1;5;1043;1;1,45;Low;9861;11041;1;891;152;0,85;627;Normal
1/12/2021;PRD017;MKT003;Fragrance;Elyra;New Launch;WE;2;4;607;0;1,45;High;9861;11041;1;607;0;1;1619;High Overstock Risk
1/12/2021;PRD017;MKT004;Fragrance;Elyra;New Launch;NA;2;4;925;0;1,45;High;9861;11041;1;818;107;0,88;1680;Normal
